West_Tank_M1A1Abrams 300
17.5125813675944,43.61733384321957,0
17.51278818686845,43.61746124868661,0
17.51301799894905,43.61756292709028,0
17.51326035941711,43.61770175808653,0
17.51341336078127,43.61777401021896,0
17.51354767706914,43.61781076301719,0
17.51367523715255,43.61784870719073,0
17.51385346184808,43.61789969654614,0
17.51396165786178,43.6179245068686,0
17.51419452564868,43.61797677840755,0
17.5144186010943,43.61800298339521,0
17.51486571359544,43.61805050049167,0
17.51504528401537,43.6181022065412,0
17.51525427282238,43.61814868541106,0
17.51540543820247,43.61820597582646,0
17.51555692313802,43.61826354130376,0
17.5157326388009,43.61834530383106,0
17.51589029568275,43.61839649983111,0
17.51605999420415,43.61852549157068,0
17.5162080284034,43.61863604531078,0
17.51637876625824,43.61876571674191,0
17.516550843525,43.61883198118944,0
17.51685573854269,43.61887425019193,0
17.51703083810708,43.61885958077737,0
17.51737139509243,43.61884807697705,0
17.51779064044295,43.61883480166979,0
17.51811868726921,43.61880879972382,0
17.51844018798936,43.61873955507012,0
17.51879264467457,43.61867407598516,0
17.51914782107706,43.61862764756514,0
17.51941786581749,43.61859487569637,0
17.51964742814512,43.61857625436196,0
17.51999309762328,43.61851282093011,0
17.52048701383669,43.61840965051347,0
17.52099338456695,43.61826170330514,0
17.52150015348742,43.61811549227463,0
17.52186956218441,43.61800562663367,0
17.52224454371272,43.61787908850781,0
17.52246073307715,43.61780456124334,0
17.52271666312021,43.61774810186789,0
17.52284248243963,43.61773917416055,0
17.52298018886486,43.6177546768921,0
17.52306364240675,43.61777601929523,0
17.52324196599303,43.61777977805296,0
17.52341503351344,43.61776815778875,0
17.52355539933361,43.6177580450526,0
17.52379641197681,43.61771095703563,0
17.52394169632958,43.61769741366803,0
17.52411998591906,43.61767495606946,0
17.52431132326434,43.61762515433987,0
17.52446225209697,43.61758332525593,0
17.52461811515396,43.61749954988007,0
17.5247990220693,43.61740548954911,0
17.52494057574496,43.61731650899556,0
17.52509449443634,43.61723122082795,0
17.52528905033893,43.61712158066968,0
17.52544377850275,43.617053738262,0
17.52558498955648,43.61697659624898,0
17.52570736358097,43.61692136263191,0
17.5258157558964,43.61683253539965,0
17.52589575546277,43.61670047415875,0
17.52596122904088,43.61654095034183,0
17.52602845765708,43.61640772362441,0
17.52605193657984,43.6162812658089,0
17.52608739035298,43.61613576761608,0
17.52613076862268,43.6159982466129,0
